Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737899.07,1.41,4.6207694,4.5296135,4.6960718,0.58237023,2020-04-18 01:40:47.999995576,0.0
737899.08,2.13,4.6254968,4.5343409,4.7007992,0.58540277,2020-04-18 01:55:11.999996379,0.0
737899.15,1.13,4.6249681,4.5338121,4.7002704,0.58231416,2020-04-18 03:36:00.000002013,0.0
737899.42,1.57,4.6223483,4.5311923,4.6976507,0.58204016,2020-04-18 10:04:48.000003620,0.0
737899.6,1.63,4.6252312,4.5340753,4.7005336,0.58006489,2020-04-18 14:23:59.999997986,0.0
737900.89,1.08,4.5883262,4.4971703,4.6636286,0.58205041,2020-04-19 21:21:36.000001209,0.0
737900.96,1.47,4.6039449,4.512789,4.6792473,0.5742143,2020-04-19 23:02:23.999996777,0.0
737901.36,1.04,4.6278104,4.5366545,4.7031128,0.57118066,2020-04-20 08:38:23.999998790,0.0
737901.38,1.16,4.6267835,4.5356276,4.7020859,0.5702407,2020-04-20 09:07:12.000000406,0.0
737901.39,1.63,4.6336257,4.5424697,4.708928,0.57162549,2020-04-20 09:21:36.000001209,0.0
737901.53,1.16,4.6301108,4.5389549,4.7054132,0.56849576,2020-04-20 12:43:12.000002410,0.0
737901.58,1.32,4.6247944,4.5336384,4.7000968,0.56593664,2020-04-20 13:55:11.999996379,0.0
737901.61,1.16,4.6295419,4.5383859,4.7048443,0.56591582,2020-04-20 14:38:23.999998790,0.0
737901.81,1.16,4.6248202,4.5336643,4.7001226,0.55911587,2020-04-20 19:26:24.000004829,0.0
737901.9,1.47,4.6240149,4.532859,4.6993173,0.54969698,2020-04-20 21:36:00.000002013,0.0
737902.49,1.16,4.6102784,4.5191225,4.6855808,0.55102665,2020-04-21 11:45:35.999999196,0.0
737902.61,1.94,4.6112815,4.5201256,4.6865839,0.55098894,2020-04-21 14:38:23.999998790,0.0
737902.63,1.13,4.6095916,4.5184357,4.684894,0.54948273,2020-04-21 15:07:12.000000406,0.0
737902.65,1.57,4.6145595,4.5234036,4.6898619,0.54756868,2020-04-21 15:36:00.000002013,0.0
737902.66,2.16,4.616533,4.5253771,4.6918354,0.54887229,2020-04-21 15:50:24.000002816,0.0
737902.66,2.16,4.616533,4.5253771,4.6918354,0.54947284,2020-04-21 15:50:24.000002816,0.0
737902.66,1.63,4.6199378,4.5287819,4.6952402,0.54887229,2020-04-21 15:50:24.000002816,0.0
737902.66,1.63,4.6199378,4.5287819,4.6952402,0.54947284,2020-04-21 15:50:24.000002816,0.0
737902.86,1.0,4.6144134,4.5232574,4.6897157,0.55223109,2020-04-21 20:38:23.999998790,0.0
737903.16,1.47,4.6067547,4.5155988,4.6820571,0.54871164,2020-04-22 03:50:24.000002816,0.0
737903.35,1.13,4.6017363,4.5105804,4.6770387,0.55263117,2020-04-22 08:23:59.999997986,0.0
737903.36,1.47,4.6061904,4.5150345,4.6814928,0.55187106,2020-04-22 08:38:23.999998790,0.0
737903.4,1.53,4.6110114,4.5198554,4.6863138,0.54682074,2020-04-22 09:36:00.000002013,0.0
737903.52,1.57,4.6109847,4.5198287,4.6862871,0.54831033,2020-04-22 12:28:48.000001607,0.0
737903.53,1.94,4.6245324,4.5333765,4.6998348,0.54817872,2020-04-22 12:43:12.000002410,0.0
737903.59,1.63,4.6300222,4.5388663,4.7053246,0.54344045,2020-04-22 14:09:35.999997183,0.0
737903.61,1.16,4.6288887,4.5377328,4.7041911,0.54409856,2020-04-22 14:38:23.999998790,0.0
737903.78,1.32,4.6221274,4.5309715,4.6974298,0.54102473,2020-04-22 18:43:12.000002410,0.0
737903.85,1.57,4.625794,4.5346381,4.7010964,0.53559687,2020-04-22 20:23:59.999997986,0.0
737903.91,1.63,4.6265338,4.5353779,4.7018362,0.5360615,2020-04-22 21:50:24.000002816,0.0
737903.94,1.0,4.6253212,4.5341652,4.7006236,0.54056755,2020-04-22 22:33:35.999995170,0.0
737904.06,1.13,4.6202237,4.5290677,4.6955261,0.53514517,2020-04-23 01:26:24.000004829,0.0
737904.11,1.41,4.6232685,4.5321125,4.6985708,0.53393856,2020-04-23 02:38:23.999998790,0.0
737904.14,1.04,4.6232927,4.5321367,4.6985951,0.53805628,2020-04-23 03:21:36.000001209,0.0
737904.62,1.0,4.6118754,4.5207194,4.6871778,0.54208472,2020-04-23 14:52:47.999999593,0.0
737904.64,1.6,4.6107416,4.5195856,4.686044,0.54094393,2020-04-23 15:21:36.000001209,0.0
737904.65,2.16,4.623687,4.5325311,4.6989894,0.54200339,2020-04-23 15:36:00.000002013,0.0
737904.87,1.41,4.6230014,4.5318455,4.6983038,0.54307132,2020-04-23 20:52:47.999999593,0.0
737904.91,1.32,4.623432,4.5322761,4.6987344,0.54226459,2020-04-23 21:50:24.000002816,0.0
737905.05,1.53,4.6245285,4.5333726,4.6998309,0.54118329,2020-04-24 01:12:00.000004026,0.0
737905.06,1.32,4.6275652,4.5364093,4.7028676,0.53950167,2020-04-24 01:26:24.000004829,0.0
737905.09,1.57,4.6345028,4.5433469,4.7098052,0.53690882,2020-04-24 02:09:35.999997183,0.0
737905.29,1.41,4.6304226,4.5392666,4.705725,0.53675562,2020-04-24 06:57:36.000003222,0.0
737905.29,1.41,4.6304226,4.5392666,4.705725,0.53496051,2020-04-24 06:57:36.000003222,0.0
737905.29,1.41,4.6264081,4.5352522,4.7017105,0.53675562,2020-04-24 06:57:36.000003222,0.0
737905.29,1.41,4.6264081,4.5352522,4.7017105,0.53496051,2020-04-24 06:57:36.000003222,0.0
737905.51,1.53,4.62013,4.5289741,4.6954324,0.53501842,2020-04-24 12:14:24.000000803,0.0
737905.51,1.53,4.62013,4.5289741,4.6954324,0.53600981,2020-04-24 12:14:24.000000803,0.0
737905.51,1.63,4.6262414,4.5350855,4.7015438,0.53501842,2020-04-24 12:14:24.000000803,0.0
737905.51,1.63,4.6262414,4.5350855,4.7015438,0.53600981,2020-04-24 12:14:24.000000803,0.0
737905.53,1.16,4.6260905,4.5349346,4.7013929,0.53713675,2020-04-24 12:43:12.000002410,0.0
737905.61,1.63,4.6292315,4.5380755,4.7045339,0.53834608,2020-04-24 14:38:23.999998790,0.0
737906.01,1.53,4.6179265,4.5267706,4.6932289,0.54094524,2020-04-25 00:14:24.000000803,0.0
737906.14,1.16,4.6152967,4.5241407,4.6905991,0.53952069,2020-04-25 03:21:36.000001209,0.0
737906.16,1.08,4.6914167,4.6002607,4.7667191,0.5329989,2020-04-25 03:50:24.000002816,1.0
737906.71,2.58,4.7120511,4.6208952,4.7873535,0.53081519,2020-04-25 17:02:23.999996777,0.0
737907.24,1.11,4.6983264,4.6071705,4.7736288,0.53596827,2020-04-26 05:45:35.999999196,0.0
737907.24,1.11,4.6983264,4.6071705,4.7736288,0.53685215,2020-04-26 05:45:35.999999196,0.0
737907.24,1.16,4.7007972,4.6096413,4.7760996,0.53596827,2020-04-26 05:45:35.999999196,0.0
737907.24,1.16,4.7007972,4.6096413,4.7760996,0.53685215,2020-04-26 05:45:35.999999196,0.0
737908.22,1.32,4.6639258,4.5727698,4.7392282,0.54177299,2020-04-27 05:16:47.999997589,0.0
737908.35,2.13,4.6644963,4.5733404,4.7397987,0.5439565,2020-04-27 08:23:59.999997986,0.0
737908.55,1.84,4.6638368,4.5726809,4.7391392,0.54541796,2020-04-27 13:12:00.000004026,0.0
737908.64,1.63,4.6633905,4.5722346,4.7386929,0.54743337,2020-04-27 15:21:36.000001209,0.0
737908.85,1.32,4.6598249,4.5686689,4.7351273,0.55050484,2020-04-27 20:23:59.999997986,0.0
737909.09,1.63,4.6534174,4.5622614,4.7287197,0.55209159,2020-04-28 02:09:35.999997183,0.0
737909.24,1.47,4.6515576,4.5604017,4.72686,0.5482915,2020-04-28 05:45:35.999999196,0.0
737909.29,1.08,4.6492672,4.5581112,4.7245696,0.54766401,2020-04-28 06:57:36.000003222,0.0
737909.3,2.09,4.6577847,4.5666287,4.7330871,0.54757837,2020-04-28 07:12:00.000004026,0.0
737909.35,1.84,4.6639998,4.5728439,4.7393022,0.54638949,2020-04-28 08:23:59.999997986,0.0
737909.36,1.6,4.6728332,4.5816772,4.7481356,0.54295264,2020-04-28 08:38:23.999998790,0.0
737909.63,1.47,4.662157,4.571001,4.7374593,0.5422128,2020-04-28 15:07:12.000000406,0.0
737909.77,1.11,4.659539,4.568383,4.7348414,0.53861191,2020-04-28 18:28:48.000001607,0.0
737909.97,1.63,4.6550739,4.563918,4.7303763,0.54063292,2020-04-28 23:16:47.999997589,0.0
737909.99,1.32,4.6531548,4.5619988,4.7284572,0.54171191,2020-04-28 23:45:35.999999196,0.0
737910.02,1.94,4.6581441,4.5669881,4.7334465,0.54224713,2020-04-29 00:28:48.000001607,0.0
737910.34,1.32,4.6447579,4.553602,4.7200603,0.54382045,2020-04-29 08:09:35.999997183,0.0
737910.4,1.63,4.6446783,4.5535224,4.7199807,0.54245308,2020-04-29 09:36:00.000002013,0.0
737910.62,1.08,4.6386252,4.5474693,4.7139276,0.54461745,2020-04-29 14:52:47.999999593,0.0
737910.67,2.0,4.6425856,4.5514296,4.717888,0.54641732,2020-04-29 16:04:48.000003620,0.0
