Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737101.12,1.84,4.3911561,4.3000002,4.4664585,0.62443481,2018-02-10 02:52:47.999999593,1
737101.12,1.84,4.3911561,4.3000002,4.4664585,0.63047472,2018-02-10 02:52:47.999999593,1
737101.12,1.84,4.3911561,4.3000002,4.4664585,0.6320443,2018-02-10 02:52:47.999999593,1
737101.12,1.6,4.3960618,4.3049058,4.4713642,0.62443481,2018-02-10 02:52:47.999999593,1
737101.12,1.6,4.3960618,4.3049058,4.4713642,0.63047472,2018-02-10 02:52:47.999999593,1
737101.12,1.6,4.3960618,4.3049058,4.4713642,0.6320443,2018-02-10 02:52:47.999999593,1
737101.12,0.95,4.3994027,4.3082467,4.474705,0.62443481,2018-02-10 02:52:47.999999593,1
737101.12,0.95,4.3994027,4.3082467,4.474705,0.63047472,2018-02-10 02:52:47.999999593,1
737101.12,0.95,4.3994027,4.3082467,4.474705,0.6320443,2018-02-10 02:52:47.999999593,1
737101.32,0.51,4.3960672,4.3049113,4.4713696,0.63581822,2018-02-10 07:40:47.999995576,1
737101.36,0.88,4.3924557,4.3012998,4.4677581,0.63299513,2018-02-10 08:38:23.999998790,1
737101.53,1.63,4.4020594,4.3109035,4.4773618,0.63573614,2018-02-10 12:43:12.000002410,1
737101.83,1.04,4.3929769,4.301821,4.4682793,0.63617422,2018-02-10 19:55:11.999996379,1
737102.69,0.58,4.3730693,4.2819133,4.4483717,0.64154389,2018-02-11 16:33:35.999995170,1
737103.24,0.63,4.362332,4.2711761,4.4376344,0.64307247,2018-02-12 05:45:35.999999196,1
737103.71,1.11,4.3523532,4.2611973,4.4276556,0.64227979,2018-02-12 17:02:23.999996777,1
737103.83,1.63,4.3553358,4.2641799,4.4306382,0.64329239,2018-02-12 19:55:11.999996379,1
737103.85,1.84,4.3695458,4.2783899,4.4448482,0.64525699,2018-02-12 20:23:59.999997986,1
737103.92,1.53,4.3727115,4.2815556,4.4480139,0.64760741,2018-02-12 22:04:48.000003620,1
737104.17,1.53,4.37038,4.279224,4.4456824,0.64636813,2018-02-13 04:04:48.000003620,1
737104.49,1.0,4.3674157,4.2762598,4.4427181,0.64611591,2018-02-13 11:45:35.999999196,1
737104.81,1.6,4.3636749,4.2725189,4.4389773,0.65040951,2018-02-13 19:26:24.000004829,1
737105.18,0.95,4.3616875,4.2705316,4.4369899,0.64892413,2018-02-14 04:19:12.000004423,1
737105.22,1.6,4.368571,4.277415,4.4438734,0.64957198,2018-02-14 05:16:47.999997589,1
737105.47,0.63,4.3704443,4.2792884,4.4457467,0.65102124,2018-02-14 11:16:47.999997589,1
737105.48,2.0,4.3775213,4.2863654,4.4528237,0.65083482,2018-02-14 11:31:11.999998392,1
737105.6,0.63,4.374764,4.283608,4.4500664,0.64879621,2018-02-14 14:23:59.999997986,1
737105.63,0.63,4.3787386,4.2875827,4.454041,0.65008213,2018-02-14 15:07:12.000000406,1
737105.65,0.63,4.377254,4.2860981,4.4525564,0.64864423,2018-02-14 15:36:00.000002013,1
737105.65,0.63,4.377254,4.2860981,4.4525564,0.65181344,2018-02-14 15:36:00.000002013,1
737105.65,0.79,4.3777883,4.2866323,4.4530907,0.64864423,2018-02-14 15:36:00.000002013,1
737105.65,0.79,4.3777883,4.2866323,4.4530907,0.65181344,2018-02-14 15:36:00.000002013,1
737105.71,0.88,4.3772484,4.2860925,4.4525508,0.65071541,2018-02-14 17:02:23.999996777,1
737105.82,1.63,4.3796057,4.2884498,4.4549081,0.65255686,2018-02-14 19:40:47.999995576,1
737106.07,1.04,4.37498,4.283824,4.4502824,0.65270493,2018-02-15 01:40:47.999995576,1
737106.36,2.66,4.3997537,4.3085978,4.4750561,0.65304721,2018-02-15 08:38:23.999998790,1
737106.61,0.51,4.3956152,4.3044593,4.4709176,0.65772206,2018-02-15 14:38:23.999998790,1
737106.77,1.47,4.3961266,4.3049707,4.471429,0.65703045,2018-02-15 18:28:48.000001607,1
737107.05,1.63,4.3962311,4.3050752,4.4715335,0.65818799,2018-02-16 01:12:00.000004026,1
737107.06,0.88,4.4043421,4.3131862,4.4796445,0.65588065,2018-02-16 01:26:24.000004829,1
737107.08,1.6,4.4452318,4.3540758,4.5205342,0.65823331,2018-02-16 01:55:11.999996379,1
737107.23,0.95,4.4426029,4.351447,4.5179053,0.65848346,2018-02-16 05:31:11.999998392,1
737107.23,0.95,4.4426029,4.351447,4.5179053,0.6603075,2018-02-16 05:31:11.999998392,1
737107.23,0.63,4.4456838,4.3545278,4.5209862,0.65848346,2018-02-16 05:31:11.999998392,1
737107.23,0.63,4.4456838,4.3545278,4.5209862,0.6603075,2018-02-16 05:31:11.999998392,1
737107.36,0.55,4.446812,4.355656,4.5221144,0.66306195,2018-02-16 08:38:23.999998790,1
737107.59,0.79,4.4389983,4.3478423,4.5143007,0.66145779,2018-02-16 14:09:35.999997183,1
737107.79,0.58,4.4359942,4.3448383,4.5112966,0.66446515,2018-02-16 18:57:36.000003222,1
737107.93,1.6,4.4381384,4.3469825,4.5134408,0.66705257,2018-02-16 22:19:12.000004423,1
737108.41,1.11,4.4332965,4.3421405,4.5085989,0.66887578,2018-02-17 09:50:24.000002816,1
737108.73,1.16,4.4277662,4.3366103,4.5030686,0.66474736,2018-02-17 17:31:11.999998392,1
737109.46,0.63,4.3787901,4.2876341,4.4540924,0.6642037,2018-02-18 11:02:23.999996777,1
737110.18,0.63,4.3648941,4.2737381,4.4401964,0.66427361,2018-02-19 04:19:12.000004423,1
737110.2,0.88,4.3636141,4.2724582,4.4389165,0.66611624,2018-02-19 04:47:59.999995973,1
737110.27,1.63,4.3660599,4.274904,4.4413623,0.66550485,2018-02-19 06:28:48.000001607,1
737110.32,0.63,4.3648752,4.2737193,4.4401776,0.6638456,2018-02-19 07:40:47.999995576,1
737110.45,1.11,4.3630575,4.2719016,4.4383599,0.6664913,2018-02-19 10:47:59.999995973,1
737110.53,0.63,4.3641293,4.2729734,4.4394317,0.66770578,2018-02-19 12:43:12.000002410,1
737110.61,1.13,4.3637209,4.272565,4.4390233,0.66610649,2018-02-19 14:38:23.999998790,1
737110.95,0.58,4.3697854,4.2786295,4.4450878,0.66914024,2018-02-19 22:47:59.999995973,1
737111.0,1.63,4.3733261,4.2821702,4.4486285,0.67072866,2018-02-20 00:00:00.000000000,1
737111.12,0.51,4.376178,4.2850221,4.4514804,0.66924062,2018-02-20 02:52:47.999999593,1
737111.59,1.04,4.370795,4.2796391,4.4460974,0.66812111,2018-02-20 14:09:35.999997183,1
737111.63,0.95,4.3746548,4.2834989,4.4499572,0.6685431,2018-02-20 15:07:12.000000406,1
737111.92,1.57,4.3830308,4.2918749,4.4583332,0.66984439,2018-02-20 22:04:48.000003620,1
737112.11,0.88,4.3805809,4.2894249,4.4558833,0.67102053,2018-02-21 02:38:23.999998790,1
737112.23,0.63,4.377668,4.2865121,4.4529704,0.67289668,2018-02-21 05:31:11.999998392,1
737112.39,1.84,4.3813294,4.2901735,4.4566318,0.67240809,2018-02-21 09:21:36.000001209,1
737112.44,1.16,4.3851479,4.293992,4.4604503,0.67302228,2018-02-21 10:33:35.999995170,1
737112.51,2.62,4.4008094,4.3096535,4.4761118,0.6748474,2018-02-21 12:14:24.000000803,1
737112.61,2.58,4.4149297,4.3237738,4.4902321,0.67739435,2018-02-21 14:38:23.999998790,1
737112.64,0.55,4.4157702,4.3246142,4.4910726,0.67701088,2018-02-21 15:21:36.000001209,1
737112.87,1.63,4.417194,4.3260381,4.4924964,0.67638009,2018-02-21 20:52:47.999999593,1
737113.45,0.63,4.3914577,4.3003018,4.4667601,0.6773977,2018-02-22 10:47:59.999995973,1
737113.61,0.61,4.3869099,4.295754,4.4622123,0.6753341,2018-02-22 14:38:23.999998790,1
737113.68,1.84,4.3908485,4.2996926,4.4661509,0.67809246,2018-02-22 16:19:12.000004423,1
737113.72,1.57,4.3940269,4.3028709,4.4693292,0.67411456,2018-02-22 17:16:47.999997589,1
737114.02,0.88,4.3930397,4.3018838,4.4683421,0.67364614,2018-02-23 00:28:48.000001607,1
737114.09,0.51,4.3962378,4.3050819,4.4715402,0.67626943,2018-02-23 02:09:35.999997183,1
737114.09,0.51,4.3962378,4.3050819,4.4715402,0.67785227,2018-02-23 02:09:35.999997183,1
737114.09,1.47,4.40332,4.3121641,4.4786224,0.67626943,2018-02-23 02:09:35.999997183,1
737114.09,1.47,4.40332,4.3121641,4.4786224,0.67785227,2018-02-23 02:09:35.999997183,1
737114.19,0.58,4.4540128,4.3628569,4.5293152,0.67547409,2018-02-23 04:33:35.999995170,0
737114.25,1.08,4.4443321,4.3531762,4.5196345,0.67242002,2018-02-23 06:00:00.000000000,0
737114.26,1.32,4.443455,4.352299,4.5187574,0.67423999,2018-02-23 06:14:24.000000803,0
737114.45,1.08,4.4425789,4.351423,4.5178813,0.67235426,2018-02-23 10:47:59.999995973,0
737114.47,0.55,4.4423773,4.3512213,4.5176797,0.67646787,2018-02-23 11:16:47.999997589,0
737114.56,1.41,4.4464263,4.3552704,4.5217287,0.6760287,2018-02-23 13:26:24.000004829,0
