Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime
737210.23,1.53,4.0788274,3.9876714,4.1541298,0.66179153,2018-05-30 05:31:11.999998392
737210.54,1.32,4.080632,3.9894761,4.1559344,0.65963654,2018-05-30 12:57:36.000003222
737210.65,1.32,4.0761034,3.9849474,4.1514058,0.65903498,2018-05-30 15:36:00.000002013
737211.02,1.04,4.0728158,3.9816599,4.1481182,0.6622423,2018-05-31 00:28:48.000001607
737213.41,1.94,4.0570191,3.9658632,4.1323215,0.66250907,2018-06-02 09:50:24.000002816
737213.44,1.16,4.0701241,3.9789682,4.1454265,0.66295471,2018-06-02 10:33:35.999995170
737213.62,1.08,4.0721614,3.9810055,4.1474638,0.66392092,2018-06-02 14:52:47.999999593
737213.64,1.63,4.0767693,3.9856134,4.1520717,0.66692974,2018-06-02 15:21:36.000001209
737214.15,1.84,4.0766249,3.985469,4.1519273,0.66717766,2018-06-03 03:36:00.000002013
737215.37,1.84,4.0697179,3.978562,4.1450203,0.66686757,2018-06-04 08:52:47.999999593
737215.59,1.41,4.0696509,3.9784949,4.1449533,0.66304655,2018-06-04 14:09:35.999997183
737216.04,2.37,4.0753111,3.9841551,4.1506135,0.66385107,2018-06-05 00:57:36.000003222
737216.52,1.84,4.0753153,3.9841594,4.1506177,0.66183806,2018-06-05 12:28:48.000001607
737217.58,1.63,4.068746,3.97759,4.1440484,0.66383925,2018-06-06 13:55:11.999996379
737217.58,1.63,4.068746,3.97759,4.1440484,0.66764608,2018-06-06 13:55:11.999996379
737217.58,2.16,4.0634254,3.9722695,4.1387278,0.66383925,2018-06-06 13:55:11.999996379
737217.58,2.16,4.0634254,3.9722695,4.1387278,0.66764608,2018-06-06 13:55:11.999996379
737218.18,1.41,4.0607329,3.969577,4.1360353,0.67124814,2018-06-07 04:19:12.000004423
737218.77,1.16,4.0541778,3.9630218,4.1294802,0.67075526,2018-06-07 18:28:48.000001607
737219.04,1.04,4.0534235,3.9622676,4.1287259,0.67430719,2018-06-08 00:57:36.000003222
737219.29,1.0,4.0505041,3.9593481,4.1258065,0.67539283,2018-06-08 06:57:36.000003222
737222.4,1.16,4.0243655,3.9332095,4.0996679,0.67527595,2018-06-11 09:36:00.000002013
737222.77,1.16,4.0232645,3.9321086,4.0985669,0.67366781,2018-06-11 18:28:48.000001607
737222.88,1.08,4.024149,3.932993,4.0994514,0.67446572,2018-06-11 21:07:12.000000406
737222.99,1.08,4.0226187,3.9314628,4.0979211,0.67384668,2018-06-11 23:45:35.999999196
737223.14,1.6,4.0243755,3.9332195,4.0996779,0.67148047,2018-06-12 03:21:36.000001209
737223.42,1.32,4.0234008,3.9322448,4.0987031,0.66807676,2018-06-12 10:04:48.000003620
737223.92,1.41,4.0205699,3.929414,4.0958723,0.66891115,2018-06-12 22:04:48.000003620
737224.29,1.53,4.02403,3.9328741,4.0993324,0.66578826,2018-06-13 06:57:36.000003222
737226.8,1.63,3.9940814,3.9029255,4.0693838,0.6635551,2018-06-15 19:12:00.000004026
737227.14,1.53,3.9919083,3.9007523,4.0672107,0.66267539,2018-06-16 03:21:36.000001209
737227.32,1.57,3.9939957,3.9028397,4.0692981,0.66278519,2018-06-16 07:40:47.999995576
737227.63,1.0,3.9870403,3.8958844,4.0623427,0.66053233,2018-06-16 15:07:12.000000406
737228.46,1.63,3.9835792,3.8924233,4.0588816,0.65998861,2018-06-17 11:02:23.999996777
737234.36,2.0,3.9532064,3.8620505,4.0285088,0.66353664,2018-06-23 08:38:23.999998790
737234.36,2.0,3.9532064,3.8620505,4.0285088,0.66897893,2018-06-23 08:38:23.999998790
737234.36,2.05,3.9605082,3.8693523,4.0358106,0.66353664,2018-06-23 08:38:23.999998790
737234.36,2.05,3.9605082,3.8693523,4.0358106,0.66897893,2018-06-23 08:38:23.999998790
737234.72,1.0,3.9580544,3.8668984,4.0333567,0.66671923,2018-06-23 17:16:47.999997589
737236.44,1.13,3.947403,3.8562471,4.0227054,0.66568112,2018-06-25 10:33:35.999995170
737236.52,1.0,3.9466981,3.8555422,4.0220005,0.67180268,2018-06-25 12:28:48.000001607
737236.57,1.13,3.9453908,3.8542348,4.0206931,0.67640398,2018-06-25 13:40:47.999995576
737237.5,2.0,3.9494707,3.8583148,4.0247731,0.6803416,2018-06-26 12:00:00.000000000
737240.33,2.0,3.9366782,3.8455223,4.0119806,0.68653907,2018-06-29 07:55:11.999996379
737244.58,1.63,3.913368,3.8222121,3.9886704,0.68867837,2018-07-03 13:55:11.999996379
737244.71,1.04,3.9001406,3.8089847,3.975443,0.68766056,2018-07-03 17:02:23.999996777
737244.86,1.08,3.8980937,3.8069378,3.9733961,0.68669608,2018-07-03 20:38:23.999998790
737245.04,1.41,3.8995427,3.8083867,3.9748451,0.68803328,2018-07-04 00:57:36.000003222
737245.22,1.41,3.9022416,3.8110856,3.977544,0.68814175,2018-07-04 05:16:47.999997589
737245.43,1.13,3.9030557,3.8118997,3.978358,0.68910511,2018-07-04 10:19:12.000004423
737245.55,1.16,3.903069,3.8119131,3.9783714,0.68789261,2018-07-04 13:12:00.000004026
737245.58,1.84,3.9086489,3.817493,3.9839513,0.69366594,2018-07-04 13:55:11.999996379
737245.66,1.13,3.9097954,3.8186395,3.9850978,0.69059882,2018-07-04 15:50:24.000002816
737245.68,1.47,3.9104357,3.8192798,3.9857381,0.6913253,2018-07-04 16:19:12.000004423
737245.73,1.08,3.9133253,3.8221693,3.9886277,0.6924397,2018-07-04 17:31:11.999998392
737245.98,1.08,3.9136667,3.8225107,3.9889691,0.68970408,2018-07-04 23:31:11.999998392
737246.14,2.09,3.933366,3.8422101,4.0086684,0.68992328,2018-07-05 03:21:36.000001209
737247.5,1.63,3.9263821,3.8352262,4.0016845,0.69205508,2018-07-06 12:00:00.000000000
737247.7,1.32,3.9262039,3.835048,4.0015063,0.68940198,2018-07-06 16:47:59.999995973
737248.19,1.47,3.9255053,3.8343493,4.0008077,0.68895291,2018-07-07 04:33:35.999995170
737248.39,1.41,3.9299298,3.8387739,4.0052322,0.68755514,2018-07-07 09:21:36.000001209
737248.88,1.84,3.9242292,3.8330733,3.9995316,0.68257323,2018-07-07 21:07:12.000000406
737250.15,1.57,3.9209923,3.8298364,3.9962947,0.6826942,2018-07-09 03:36:00.000002013
737250.36,1.47,3.9224274,3.8312715,3.9977298,0.67846613,2018-07-09 08:38:23.999998790
737250.45,1.94,3.9256206,3.8344646,4.000923,0.67852315,2018-07-09 10:47:59.999995973
737250.56,1.32,3.9240564,3.8329005,3.9993588,0.67344585,2018-07-09 13:26:24.000004829
737250.82,1.57,3.924737,3.833581,4.0000394,0.66625232,2018-07-09 19:40:47.999995576
737250.99,1.63,3.9259978,3.8348419,4.0013002,0.66850616,2018-07-09 23:45:35.999999196
737251.11,1.16,3.9265241,3.8353681,4.0018265,0.66915641,2018-07-10 02:38:23.999998790
737251.16,1.84,3.9315671,3.8404112,4.0068695,0.6741164,2018-07-10 03:50:24.000002816
737251.25,1.47,3.9616634,3.8705075,4.0369658,0.67499198,2018-07-10 06:00:00.000000000
737251.5,1.94,3.965963,3.874807,4.0412654,0.67475192,2018-07-10 12:00:00.000000000
737251.72,1.6,3.967646,3.8764901,4.0429484,0.67049694,2018-07-10 17:16:47.999997589
737251.87,1.63,3.9733296,3.8821737,4.048632,0.66676022,2018-07-10 20:52:47.999999593
737252.11,1.57,3.9760932,3.8849373,4.0513956,0.66672952,2018-07-11 02:38:23.999998790
737252.32,1.57,3.9808964,3.8897404,4.0561988,0.66463065,2018-07-11 07:40:47.999995576
737252.34,2.0,3.9856407,3.8944848,4.0609431,0.66991233,2018-07-11 08:09:35.999997183
737252.34,2.0,3.9856407,3.8944848,4.0609431,0.67503248,2018-07-11 08:09:35.999997183
737252.34,1.94,3.9910294,3.8998735,4.0663318,0.66991233,2018-07-11 08:09:35.999997183
737252.34,1.94,3.9910294,3.8998735,4.0663318,0.67503248,2018-07-11 08:09:35.999997183
737252.47,1.04,3.9900794,3.8989235,4.0653818,0.67012881,2018-07-11 11:16:47.999997589
737252.47,1.04,3.9900794,3.8989235,4.0653818,0.67282258,2018-07-11 11:16:47.999997589
737252.47,1.0,3.9911198,3.8999638,4.0664222,0.67012881,2018-07-11 11:16:47.999997589
737252.47,1.0,3.9911198,3.8999638,4.0664222,0.67282258,2018-07-11 11:16:47.999997589
737252.53,1.32,3.9912882,3.9001323,4.0665906,0.67420674,2018-07-11 12:43:12.000002410
737252.55,1.04,3.989294,3.8981381,4.0645964,0.67354456,2018-07-11 13:12:00.000004026
737252.65,1.41,3.9926404,3.9014845,4.0679428,0.66621349,2018-07-11 15:36:00.000002013
737252.91,1.32,4.0139659,3.92281,4.0892683,0.66363607,2018-07-11 21:50:24.000002816
737252.96,1.08,4.013861,3.9227051,4.0891634,0.6604151,2018-07-11 23:02:23.999996777
737252.97,1.32,4.0137533,3.9225974,4.0890557,0.65860379,2018-07-11 23:16:47.999997589
737253.12,1.16,4.0144466,3.9232906,4.089749,0.65653533,2018-07-12 02:52:47.999999593
737253.28,1.04,4.0144756,3.9233196,4.089778,0.65892253,2018-07-12 06:43:12.000002410
737253.45,1.57,4.0166115,3.9254556,4.0919139,0.66251556,2018-07-12 10:47:59.999995973
737255.01,1.11,4.0112155,3.9200596,4.0865179,0.66293685,2018-07-14 00:14:24.000000803
737255.19,1.04,4.0072001,3.9160442,4.0825025,0.65963362,2018-07-14 04:33:35.999995170
737255.35,1.13,4.0225303,3.9313744,4.0978327,0.65528667,2018-07-14 08:23:59.999997986
737257.29,1.11,4.0080644,3.9169084,4.0833668,0.65654662,2018-07-16 06:57:36.000003222
737257.84,1.32,4.0040371,3.9128812,4.0793395,0.65049269,2018-07-16 20:09:35.999997183
737258.81,1.16,4.0114234,3.9202674,4.0867257,0.64547459,2018-07-17 19:26:24.000004829
737259.22,1.32,4.0090754,3.9179195,4.0843778,0.64604761,2018-07-18 05:16:47.999997589
737259.26,1.08,4.0247088,3.9335529,4.1000112,0.64487648,2018-07-18 06:14:24.000000803
737260.06,1.11,4.0175151,3.9263591,4.0928175,0.64535448,2018-07-19 01:26:24.000004829
737260.21,1.11,4.011667,3.920511,4.0869694,0.6383145,2018-07-19 05:02:23.999996777
737261.8,1.53,4.0029735,3.9118175,4.0782758,0.63786218,2018-07-20 19:12:00.000004026
737264.33,1.11,3.9948359,3.90368,4.0701383,0.63956029,2018-07-23 07:55:11.999996379
737265.95,1.32,3.9850849,3.893929,4.0603873,0.63777419,2018-07-24 22:47:59.999995973
737267.31,1.04,3.9839456,3.8927897,4.059248,0.6380196,2018-07-26 07:26:24.000004829
737267.57,1.11,3.9864209,3.895265,4.0617233,0.63627565,2018-07-26 13:40:47.999995576
737267.66,1.11,3.9952408,3.9040849,4.0705432,0.63573647,2018-07-26 15:50:24.000002816
737267.72,1.0,3.9959713,3.9048154,4.0712737,0.64075456,2018-07-26 17:16:47.999997589
737268.14,1.08,3.9927275,3.9015716,4.0680299,0.64258656,2018-07-27 03:21:36.000001209
737268.69,1.04,3.991429,3.900273,4.0667314,0.64347191,2018-07-27 16:33:35.999995170
737268.8,1.32,4.0050739,3.913918,4.0803763,0.63866115,2018-07-27 19:12:00.000004026
737268.87,1.08,4.0044811,3.9133252,4.0797835,0.63850944,2018-07-27 20:52:47.999999593
737269.07,1.13,4.0044982,3.9133423,4.0798006,0.63859688,2018-07-28 01:40:47.999995576
737269.15,1.08,4.001559,3.910403,4.0768614,0.63685644,2018-07-28 03:36:00.000002013
737272.95,1.41,3.9739399,3.882784,4.0492423,0.6359537,2018-07-31 22:47:59.999995973
737273.15,1.32,3.9784589,3.8873029,4.0537613,0.63259601,2018-08-01 03:36:00.000002013
737278.13,1.0,3.9425262,3.8513703,4.0178286,0.63893073,2018-08-06 03:07:12.000000406
737281.82,1.11,3.9108576,3.8197017,3.98616,0.63889001,2018-08-09 19:40:47.999995576
737281.84,1.63,3.9123428,3.8211868,3.9876452,0.64196878,2018-08-09 20:09:35.999997183
737282.66,1.16,3.9116576,3.8205017,3.98696,0.64013277,2018-08-10 15:50:24.000002816
737282.71,1.32,3.9049055,3.8137496,3.9802079,0.63363354,2018-08-10 17:02:23.999996777
737285.22,1.32,3.8919572,3.8008013,3.9672596,0.63473029,2018-08-13 05:16:47.999997589
737285.57,1.0,3.8929182,3.8017623,3.9682206,0.63760608,2018-08-13 13:40:47.999995576
737286.57,1.32,3.8893491,3.7981932,3.9646515,0.63846575,2018-08-14 13:40:47.999995576
737288.59,1.84,3.8825302,3.7913742,3.9578326,0.64407453,2018-08-16 14:09:35.999997183
737292.61,1.08,3.8765793,3.7854233,3.9518817,0.64893056,2018-08-20 14:38:23.999998790
737292.71,1.11,3.877987,3.786831,3.9532894,0.65220648,2018-08-20 17:02:23.999996777
737293.04,2.16,3.8839192,3.7927633,3.9592216,0.6556329,2018-08-21 00:57:36.000003222
737293.48,1.13,3.8820838,3.7909279,3.9573862,0.65443457,2018-08-21 11:31:11.999998392
737293.59,1.11,3.8800005,3.7888445,3.9553029,0.65413733,2018-08-21 14:09:35.999997183
737293.6,1.13,3.880966,3.78981,3.9562684,0.65938318,2018-08-21 14:23:59.999997986
737293.88,1.08,3.8809389,3.7897829,3.9562413,0.65930089,2018-08-21 21:07:12.000000406
737293.88,1.08,3.8809389,3.7897829,3.9562413,0.66345705,2018-08-21 21:07:12.000000406
737293.88,1.04,3.8810976,3.7899417,3.9564,0.65930089,2018-08-21 21:07:12.000000406
737293.88,1.04,3.8810976,3.7899417,3.9564,0.66345705,2018-08-21 21:07:12.000000406
737294.02,1.57,3.89574,3.804584,3.9710424,0.66024153,2018-08-22 00:28:48.000001607
737294.08,1.84,3.8997108,3.8085549,3.9750132,0.66150162,2018-08-22 01:55:11.999996379
737294.48,1.04,3.8959258,3.8047698,3.9712282,0.6584687,2018-08-22 11:31:11.999998392
737294.54,1.63,3.9003468,3.8091909,3.9756492,0.65857597,2018-08-22 12:57:36.000003222
737295.27,1.94,3.9033795,3.8122235,3.9786819,0.65568493,2018-08-23 06:28:48.000001607
737295.28,1.11,3.9380518,3.8468959,4.0133542,0.65092665,2018-08-23 06:43:12.000002410
737296.13,1.84,3.9300954,3.8389395,4.0053978,0.64763948,2018-08-24 03:07:12.000000406
737296.62,2.09,3.9359578,3.8448019,4.0112602,0.65077445,2018-08-24 14:52:47.999999593
737296.72,1.08,3.9472541,3.8560982,4.0225565,0.65111505,2018-08-24 17:16:47.999997589
737297.26,1.13,3.9444055,3.8532495,4.0197079,0.64812362,2018-08-25 06:14:24.000000803
737297.47,1.04,3.9430132,3.8518573,4.0183156,0.64586547,2018-08-25 11:16:47.999997589
737298.95,1.63,3.9361324,3.8449764,4.0114348,0.64291228,2018-08-26 22:47:59.999995973
737299.49,1.57,3.9492313,3.8580754,4.0245337,0.63581886,2018-08-27 11:45:35.999999196
737300.16,1.47,3.9754373,3.8842813,4.0507397,0.63208406,2018-08-28 03:50:24.000002816
737300.7,1.32,3.9733271,3.8821712,4.0486295,0.6301404,2018-08-28 16:47:59.999995973
737301.45,1.08,3.9686681,3.8775122,4.0439705,0.63291325,2018-08-29 10:47:59.999995973
737301.56,1.0,3.9675914,3.8764355,4.0428938,0.63584494,2018-08-29 13:26:24.000004829
737301.78,2.05,3.972068,3.8809121,4.0473704,0.63970423,2018-08-29 18:43:12.000002410
737302.0,1.0,3.9714889,3.880333,4.0467913,0.64080379,2018-08-30 00:00:00.000000000
737304.2,1.41,3.9569094,3.8657535,4.0322118,0.64254629,2018-09-01 04:47:59.999995973
737305.33,1.32,3.9456502,3.8544942,4.0209526,0.64036101,2018-09-02 07:55:11.999996379
737306.23,1.63,3.9421069,3.850951,4.0174093,0.64356763,2018-09-03 05:31:11.999998392
737306.38,1.0,3.9392662,3.8481103,4.0145686,0.64207915,2018-09-03 09:07:12.000000406
737306.41,1.08,3.9394183,3.8482624,4.0147207,0.643304,2018-09-03 09:50:24.000002816
737306.5,1.08,3.9405221,3.8493661,4.0158244,0.64448778,2018-09-03 12:00:00.000000000
737306.52,1.08,3.935013,3.8438571,4.0103154,0.64517622,2018-09-03 12:28:48.000001607
737306.75,1.63,3.9431841,3.8520281,4.0184865,0.64318709,2018-09-03 18:00:00.000000000
737307.5,1.63,3.9409155,3.8497596,4.0162179,0.6468143,2018-09-04 12:00:00.000000000
737307.89,1.84,3.9440952,3.8529393,4.0193976,0.65026056,2018-09-04 21:21:36.000001209
737308.23,1.0,3.9414792,3.8503233,4.0167816,0.65105751,2018-09-05 05:31:11.999998392
737308.44,1.0,3.9389864,3.8478305,4.0142888,0.65147468,2018-09-05 10:33:35.999995170
737308.47,1.32,3.9468038,3.8556479,4.0221062,0.65076185,2018-09-05 11:16:47.999997589
737308.52,1.04,3.9461913,3.8550354,4.0214937,0.65405934,2018-09-05 12:28:48.000001607
737308.64,1.11,3.9408869,3.849731,4.0161893,0.65152215,2018-09-05 15:21:36.000001209
737309.31,1.04,3.9356354,3.8444795,4.0109378,0.65507709,2018-09-06 07:26:24.000004829
737309.35,1.11,3.9349553,3.8437993,4.0102577,0.6566676,2018-09-06 08:23:59.999997986
737309.43,1.04,3.932729,3.841573,4.0080314,0.65594214,2018-09-06 10:19:12.000004423
737309.45,1.04,3.9330703,3.8419144,4.0083727,0.6598002,2018-09-06 10:47:59.999995973
737309.45,1.04,3.9330703,3.8419144,4.0083727,0.65919101,2018-09-06 10:47:59.999995973
737309.45,1.0,3.928774,3.837618,4.0040764,0.6598002,2018-09-06 10:47:59.999995973
737309.45,1.0,3.928774,3.837618,4.0040764,0.65919101,2018-09-06 10:47:59.999995973
737309.49,1.04,3.9272195,3.8360635,4.0025219,0.65935974,2018-09-06 11:45:35.999999196
737309.52,1.11,3.9235243,3.8323684,3.9988267,0.65580532,2018-09-06 12:28:48.000001607
737309.52,1.11,3.9235243,3.8323684,3.9988267,0.65745646,2018-09-06 12:28:48.000001607
737309.52,1.11,3.9226223,3.8314663,3.9979247,0.65580532,2018-09-06 12:28:48.000001607
737309.52,1.11,3.9226223,3.8314663,3.9979247,0.65745646,2018-09-06 12:28:48.000001607
737309.53,2.13,3.9284196,3.8372636,4.003722,0.66196918,2018-09-06 12:43:12.000002410
737309.57,1.11,3.9276137,3.8364577,4.0029161,0.66108691,2018-09-06 13:40:47.999995576
737309.58,1.04,3.9265675,3.8354116,4.0018699,0.66160874,2018-09-06 13:55:11.999996379
737309.59,1.32,3.9214723,3.8303163,3.9967747,0.65925204,2018-09-06 14:09:35.999997183
737309.75,1.32,3.9157675,3.8246115,3.9910699,0.65329827,2018-09-06 18:00:00.000000000
737309.96,1.0,3.9150221,3.8238662,3.9903245,0.65410787,2018-09-06 23:02:23.999996777
737310.15,1.04,3.9137623,3.8226063,3.9890647,0.64998386,2018-09-07 03:36:00.000002013
737310.2,2.13,3.920507,3.829351,3.9958094,0.65487831,2018-09-07 04:47:59.999995973
737310.48,1.32,3.9197718,3.8286159,3.9950742,0.65144629,2018-09-07 11:31:11.999998392
737310.51,1.13,3.9188885,3.8277326,3.9941909,0.65247444,2018-09-07 12:14:24.000000803
737310.55,1.11,3.9196738,3.8285178,3.9949762,0.65422069,2018-09-07 13:12:00.000004026
737310.55,1.11,3.9196738,3.8285178,3.9949762,0.65483702,2018-09-07 13:12:00.000004026
737310.55,1.16,3.9203154,3.8291595,3.9956178,0.65422069,2018-09-07 13:12:00.000004026
737310.55,1.16,3.9203154,3.8291595,3.9956178,0.65483702,2018-09-07 13:12:00.000004026
737310.66,1.32,3.9195831,3.8284272,3.9948855,0.65010608,2018-09-07 15:50:24.000002816
737310.66,1.32,3.9195831,3.8284272,3.9948855,0.65775443,2018-09-07 15:50:24.000002816
737310.66,2.09,3.9275129,3.8363569,4.0028153,0.65010608,2018-09-07 15:50:24.000002816
737310.66,2.09,3.9275129,3.8363569,4.0028153,0.65775443,2018-09-07 15:50:24.000002816
737311.3,1.04,3.923917,3.832761,3.9992194,0.6598628,2018-09-08 07:12:00.000004026
737311.56,1.32,3.9218396,3.8306836,3.997142,0.65664909,2018-09-08 13:26:24.000004829
737312.42,1.0,3.9267262,3.8355703,4.0020286,0.65713513,2018-09-09 10:04:48.000003620
737314.62,1.94,3.9172893,3.8261334,3.9925917,0.66517269,2018-09-11 14:52:47.999999593
737314.91,1.32,3.9171422,3.8259863,3.9924446,0.66414662,2018-09-11 21:50:24.000002816
737315.05,2.0,3.9362966,3.8451407,4.011599,0.66571407,2018-09-12 01:12:00.000004026
737315.49,1.32,3.9371054,3.8459495,4.0124078,0.66421669,2018-09-12 11:45:35.999999196
737315.65,1.53,3.945079,3.8539231,4.0203814,0.66383888,2018-09-12 15:36:00.000002013
737315.69,1.32,3.9479398,3.8567838,4.0232422,0.66571706,2018-09-12 16:33:35.999995170
737316.08,1.47,3.9470018,3.8558458,4.0223041,0.66540648,2018-09-13 01:55:11.999996379
737316.12,1.13,3.9529579,3.861802,4.0282603,0.66501608,2018-09-13 02:52:47.999999593
737316.14,1.0,3.9536049,3.862449,4.0289073,0.67071036,2018-09-13 03:21:36.000001209
737316.51,1.6,3.9635419,3.872386,4.0388443,0.66872764,2018-09-13 12:14:24.000000803
737316.77,1.0,3.9815391,3.8903832,4.0568415,0.66728103,2018-09-13 18:28:48.000001607
737316.83,1.41,3.9950843,3.9039284,4.0703867,0.6659277,2018-09-13 19:55:11.999996379
737316.84,1.04,4.0068781,3.9157222,4.0821805,0.6658381,2018-09-13 20:09:35.999997183
737316.91,1.6,4.0109607,3.9198048,4.0862631,0.66889564,2018-09-13 21:50:24.000002816
737316.98,1.04,4.0108303,3.9196744,4.0861327,0.67020858,2018-09-13 23:31:11.999998392
737316.99,1.41,4.013015,3.9218591,4.0883174,0.67083711,2018-09-13 23:45:35.999999196
737317.05,1.32,4.0172064,3.9260505,4.0925088,0.66948501,2018-09-14 01:12:00.000004026
737317.11,1.04,4.0214743,3.9303184,4.0967767,0.66887042,2018-09-14 02:38:23.999998790
737317.13,1.57,4.0237876,3.9326317,4.09909,0.67351803,2018-09-14 03:07:12.000000406
737317.26,1.47,4.0249258,3.9337699,4.1002282,0.67586227,2018-09-14 06:14:24.000000803
737317.55,1.0,4.0236415,3.9324856,4.0989439,0.67823538,2018-09-14 13:12:00.000004026
737317.56,1.47,4.0260442,3.9348883,4.1013466,0.67985466,2018-09-14 13:26:24.000004829
737317.6,1.0,4.0594027,3.9682468,4.1347051,0.67550505,2018-09-14 14:23:59.999997986
737317.6,1.0,4.0594027,3.9682468,4.1347051,0.67779269,2018-09-14 14:23:59.999997986
737317.6,1.57,4.06273,3.9715741,4.1380324,0.67550505,2018-09-14 14:23:59.999997986
737317.6,1.57,4.06273,3.9715741,4.1380324,0.67779269,2018-09-14 14:23:59.999997986
737317.68,1.57,4.1159856,4.0248296,4.191288,0.67493553,2018-09-14 16:19:12.000004423
737318.05,1.32,4.1549649,4.0638089,4.2302673,0.67211788,2018-09-15 01:12:00.000004026
737318.16,1.94,4.1562888,4.0651328,4.2315912,0.67133792,2018-09-15 03:50:24.000002816
737318.17,1.0,4.1655102,4.0743543,4.2408126,0.67194509,2018-09-15 04:04:48.000003620
737318.19,1.0,4.1647827,4.0736268,4.2400851,0.67453718,2018-09-15 04:33:35.999995170
737318.22,1.0,4.1948658,4.1037098,4.2701682,0.67312545,2018-09-15 05:16:47.999997589
737318.3,1.32,4.1997797,4.1086237,4.2750821,0.66954357,2018-09-15 07:12:00.000004026
737318.36,1.04,4.2112114,4.1200554,4.2865138,0.66531779,2018-09-15 08:38:23.999998790
737318.41,1.04,4.2346364,4.1434805,4.3099388,0.65643889,2018-09-15 09:50:24.000002816
737318.42,1.08,4.297357,4.2062011,4.3726594,0.65001352,2018-09-15 10:04:48.000003620
737318.44,1.0,4.2983719,4.2072159,4.3736743,0.65054539,2018-09-15 10:33:35.999995170
737318.49,1.16,4.2958025,4.2046466,4.3711049,0.64556735,2018-09-15 11:45:35.999999196
737318.56,1.32,4.3028885,4.2117326,4.3781909,0.64437653,2018-09-15 13:26:24.000004829
737318.58,1.47,4.3062808,4.2151249,4.3815832,0.64622597,2018-09-15 13:55:11.999996379
737320.14,1.08,4.2798556,4.1886996,4.355158,0.64959792,2018-09-17 03:21:36.000001209
737320.25,1.0,4.2823731,4.1912172,4.3576755,0.64920531,2018-09-17 06:00:00.000000000
737320.69,1.63,4.2781454,4.1869895,4.3534478,0.64866536,2018-09-17 16:33:35.999995170
737320.7,1.32,4.278795,4.1876391,4.3540974,0.64718323,2018-09-17 16:47:59.999995973
737320.74,1.32,4.2758922,4.1847363,4.3511946,0.64366453,2018-09-17 17:45:35.999999196
737320.75,1.32,4.2832867,4.1921308,4.3585891,0.64334275,2018-09-17 18:00:00.000000000
737320.83,1.32,4.2813884,4.1902325,4.3566908,0.63948397,2018-09-17 19:55:11.999996379
737320.87,1.32,4.2885299,4.1973739,4.3638323,0.63313285,2018-09-17 20:52:47.999999593
737320.88,1.32,4.2894262,4.1982703,4.3647286,0.63424907,2018-09-17 21:07:12.000000406
737321.08,1.0,4.295749,4.204593,4.3710514,0.63033543,2018-09-18 01:55:11.999996379
737321.15,1.63,4.2989261,4.2077702,4.3742285,0.62507837,2018-09-18 03:36:00.000002013
737322.17,1.63,4.2858469,4.194691,4.3611493,0.63053233,2018-09-19 04:04:48.000003620
737322.43,1.63,4.2932656,4.2021097,4.368568,0.63293643,2018-09-19 10:19:12.000004423
737322.73,1.63,4.2946256,4.2034697,4.369928,0.63642069,2018-09-19 17:31:11.999998392
737322.95,1.04,4.3140398,4.2228839,4.3893422,0.6314933,2018-09-19 22:47:59.999995973
737323.16,1.6,4.3201642,4.2290082,4.3954665,0.63098248,2018-09-20 03:50:24.000002816
737323.51,1.6,4.3269467,4.2357908,4.4022491,0.63130328,2018-09-20 12:14:24.000000803
737323.64,1.08,4.3336419,4.242486,4.4089443,0.62834171,2018-09-20 15:21:36.000001209
737323.76,1.53,4.3477828,4.2566269,4.4230852,0.62330851,2018-09-20 18:14:24.000000803
737323.81,1.84,4.3537319,4.262576,4.4290343,0.62477477,2018-09-20 19:26:24.000004829
737323.86,1.41,4.3519178,4.2607619,4.4272202,0.62030085,2018-09-20 20:38:23.999998790
737324.01,1.57,4.3559974,4.2648415,4.4312998,0.62112764,2018-09-21 00:14:24.000000803
737324.11,1.0,4.397948,4.3067921,4.4732504,0.61798238,2018-09-21 02:38:23.999998790
737324.18,1.04,4.4204003,4.3292444,4.4957027,0.61420917,2018-09-21 04:19:12.000004423
737324.7,1.53,4.4286799,4.337524,4.5039823,0.61232997,2018-09-21 16:47:59.999995973
737325.03,1.6,4.4272583,4.3361023,4.5025606,0.61500457,2018-09-22 00:43:12.000002410
737325.45,1.63,4.4209721,4.3298161,4.4962745,0.61972709,2018-09-22 10:47:59.999995973
737326.05,1.47,4.4113995,4.3202435,4.4867019,0.62359431,2018-09-23 01:12:00.000004026
737326.62,1.47,4.4009226,4.3097667,4.476225,0.6259172,2018-09-23 14:52:47.999999593
737327.47,1.63,4.3880341,4.2968781,4.4633365,0.62835195,2018-09-24 11:16:47.999997589
737327.66,1.08,4.3968559,4.3057,4.4721583,0.62768159,2018-09-24 15:50:24.000002816
737327.76,1.41,4.4004111,4.3092551,4.4757135,0.62516719,2018-09-24 18:14:24.000000803
737328.21,1.63,4.4010494,4.3098934,4.4763518,0.62660624,2018-09-25 05:02:23.999996777
737328.65,1.6,4.3990125,4.3078565,4.4743149,0.62715629,2018-09-25 15:36:00.000002013
737328.92,1.53,4.3949751,4.3038192,4.4702775,0.62874253,2018-09-25 22:04:48.000003620
737328.94,1.0,4.395297,4.3041411,4.4705994,0.62947411,2018-09-25 22:33:35.999995170
737329.13,1.53,4.3958997,4.3047437,4.4712021,0.62850228,2018-09-26 03:07:12.000000406
