Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737798.89,0.63,4.7746052,4.6834493,4.8499076,0.6535164,2020-01-08 21:21:36.000001209,0.0
737798.91,1.63,4.7813374,4.6901815,4.8566398,0.65110928,2020-01-08 21:50:24.000002816,0.0
737798.95,0.58,4.7782364,4.6870805,4.8535388,0.64598485,2020-01-08 22:47:59.999995973,0.0
737799.03,0.88,4.7701091,4.6789532,4.8454115,0.64502501,2020-01-09 00:43:12.000002410,0.0
737799.05,1.0,4.770068,4.6789121,4.8453704,0.64687551,2020-01-09 01:12:00.000004026,0.0
737799.06,1.6,4.7723581,4.6812021,4.8476605,0.64918552,2020-01-09 01:26:24.000004829,0.0
737799.06,1.6,4.7723581,4.6812021,4.8476605,0.65027691,2020-01-09 01:26:24.000004829,0.0
737799.06,1.6,4.7723581,4.6812021,4.8476605,0.64786567,2020-01-09 01:26:24.000004829,0.0
737799.06,0.61,4.7747803,4.6836244,4.8500827,0.64918552,2020-01-09 01:26:24.000004829,0.0
737799.06,0.61,4.7747803,4.6836244,4.8500827,0.65027691,2020-01-09 01:26:24.000004829,0.0
737799.06,0.61,4.7747803,4.6836244,4.8500827,0.64786567,2020-01-09 01:26:24.000004829,0.0
737799.06,1.57,4.7862196,4.6950637,4.861522,0.64918552,2020-01-09 01:26:24.000004829,0.0
737799.06,1.57,4.7862196,4.6950637,4.861522,0.65027691,2020-01-09 01:26:24.000004829,0.0
737799.06,1.57,4.7862196,4.6950637,4.861522,0.64786567,2020-01-09 01:26:24.000004829,0.0
737799.07,0.95,4.790596,4.6994401,4.8658984,0.64570084,2020-01-09 01:40:47.999995576,0.0
737799.11,1.6,4.7915995,4.7004435,4.8669019,0.64673188,2020-01-09 02:38:23.999998790,0.0
737799.2,1.11,4.795241,4.704085,4.8705433,0.64575321,2020-01-09 04:47:59.999995973,0.0
737799.23,1.32,4.7979887,4.7068327,4.8732911,0.64102998,2020-01-09 05:31:11.999998392,0.0
737799.25,0.95,4.8071804,4.7160245,4.8824828,0.63327017,2020-01-09 06:00:00.000000000,0.0
737799.26,0.63,4.8089777,4.7178218,4.8842801,0.62945653,2020-01-09 06:14:24.000000803,0.0
737799.47,1.57,4.8007153,4.7095593,4.8760177,0.63439724,2020-01-09 11:16:47.999997589,0.0
737799.5,1.41,4.7989606,4.7078047,4.874263,0.63423274,2020-01-09 12:00:00.000000000,0.0
737799.5,1.41,4.7989606,4.7078047,4.874263,0.63275665,2020-01-09 12:00:00.000000000,0.0
737799.5,0.63,4.7978514,4.7066955,4.8731538,0.63423274,2020-01-09 12:00:00.000000000,0.0
737799.5,0.63,4.7978514,4.7066955,4.8731538,0.63275665,2020-01-09 12:00:00.000000000,0.0
737799.51,1.13,4.7997704,4.7086145,4.8750728,0.632462,2020-01-09 12:14:24.000000803,0.0
737799.51,1.13,4.7997704,4.7086145,4.8750728,0.62866058,2020-01-09 12:14:24.000000803,0.0
737799.51,1.13,4.7997704,4.7086145,4.8750728,0.63017927,2020-01-09 12:14:24.000000803,0.0
737799.51,0.79,4.806516,4.7153601,4.8818184,0.632462,2020-01-09 12:14:24.000000803,0.0
737799.51,0.79,4.806516,4.7153601,4.8818184,0.62866058,2020-01-09 12:14:24.000000803,0.0
737799.51,0.79,4.806516,4.7153601,4.8818184,0.63017927,2020-01-09 12:14:24.000000803,0.0
737799.51,0.51,4.8049746,4.7138187,4.880277,0.632462,2020-01-09 12:14:24.000000803,0.0
737799.51,0.51,4.8049746,4.7138187,4.880277,0.62866058,2020-01-09 12:14:24.000000803,0.0
737799.51,0.51,4.8049746,4.7138187,4.880277,0.63017927,2020-01-09 12:14:24.000000803,0.0
737799.55,0.58,4.804736,4.71358,4.8800384,0.63104696,2020-01-09 13:12:00.000004026,0.0
737799.56,0.88,4.8030998,4.7119439,4.8784022,0.62642846,2020-01-09 13:26:24.000004829,0.0
737799.56,0.88,4.8030998,4.7119439,4.8784022,0.62546883,2020-01-09 13:26:24.000004829,0.0
737799.56,0.63,4.8025505,4.7113946,4.8778529,0.62642846,2020-01-09 13:26:24.000004829,0.0
737799.56,0.63,4.8025505,4.7113946,4.8778529,0.62546883,2020-01-09 13:26:24.000004829,0.0
737799.59,2.13,4.813176,4.7220201,4.8884784,0.62758531,2020-01-09 14:09:35.999997183,0.0
737799.59,2.13,4.813176,4.7220201,4.8884784,0.62810361,2020-01-09 14:09:35.999997183,0.0
737799.59,0.51,4.8115819,4.720426,4.8868843,0.62758531,2020-01-09 14:09:35.999997183,0.0
737799.59,0.51,4.8115819,4.720426,4.8868843,0.62810361,2020-01-09 14:09:35.999997183,0.0
